game_id,home_flag,team_id,abb,wins,loss,wl%,asts,rebs,orebs,tovs,fga,fg%,2pa,2p%,3pa,3p%,fta,ft%,pfs,pts,ref1,ref2,ref3,net_score,won
0021400284,0,1610612756,PHX,15,6,0.714,27,41,7,13,80,0.563,54,0.593,26,0.5,17,0.882,25,118,1195,2003,201246,12,1
0021400284,1,1610612742,DAL,12,8,0.6,13,44,16,11,88,0.455,69,0.522,19,0.211,30,0.733,16,106,1195,2003,201246,-12,0
0021400285,0,1610612748,MIA,11,10,0.524,21,20,3,18,68,0.441,50,0.46,18,0.389,27,0.667,22,85,2534,2882,201637,-24,0
0021400285,1,1610612749,MIL,9,10,0.474,21,45,12,24,69,0.565,53,0.566,16,0.563,26,0.846,26,109,2534,2882,201637,24,1
0021400286,0,1610612753,ORL,8,14,0.364,15,38,9,8,74,0.5,57,0.526,17,0.412,20,0.85,20,98,1152,2004,202041,5,1
0021400286,1,1610612762,UTA,5,15,0.25,23,41,13,11,79,0.456,63,0.445,16,0.5,21,0.619,21,93,1152,2004,202041,-5,0
0021400287,0,1610612754,IND,10,9,0.526,18,43,9,8,96,0.375,70,0.428,26,0.231,29,0.793,33,101,1148,1201,202058,-1,0
0021400287,1,1610612758,SAC,7,13,0.35,16,49,11,14,83,0.434,73,0.466,10,0.2,40,0.7,24,102,1148,1201,202058,1,1
0021400288,0,1610612755,PHI,3,17,0.15,27,53,12,18,87,0.46,64,0.516,23,0.304,30,0.7,27,108,1146,2002,203177,7,1
0021400288,1,1610612765,DET,2,18,0.1,22,47,12,19,87,0.391,64,0.438,23,0.261,35,0.771,24,101,1146,2002,203177,-7,0
0021400289,0,1610612744,GSW,12,8,0.6,27,40,15,11,89,0.449,59,0.474,30,0.4,25,0.8,21,112,2534,201638,202026,10,1
0021400289,1,1610612741,CHI,17,2,0.895,24,50,17,22,83,0.434,62,0.468,21,0.333,27,0.852,23,102,2534,201638,202026,-10,0
0021400290,0,1610612756,PHX,16,4,0.8,16,40,16,12,93,0.366,65,0.416,28,0.25,26,0.769,20,95,2001,2714,202027,-5,0
0021400290,1,1610612745,HOU,12,9,0.571,16,57,19,22,81,0.407,54,0.407,27,0.407,31,0.742,23,100,2001,2714,202027,5,1
0021400291,0,1610612750,MIN,15,5,0.75,20,33,8,8,83,0.422,67,0.433,16,0.375,32,0.781,22,101,1194,1198,2532,-22,0
0021400291,1,1610612759,SAS,4,15,0.211,30,43,8,16,82,0.573,64,0.625,18,0.389,25,0.88,24,123,1194,1198,2532,22,1
0021400292,0,1610612753,ORL,10,10,0.5,26,40,10,10,83,0.506,57,0.579,26,0.346,14,0.857,25,105,1199,200834,202049,9,1
0021400292,1,1610612758,SAC,9,14,0.391,22,35,9,11,79,0.443,64,0.484,15,0.267,28,0.786,16,96,1199,200834,202049,-9,0
0021400293,0,1610612740,NOP,14,5,0.737,26,45,12,11,80,0.475,57,0.526,23,0.348,25,0.64,18,100,1176,201245,201639,-20,0
0021400293,1,1610612746,LAC,8,10,0.444,34,38,6,7,78,0.551,46,0.565,32,0.531,24,0.708,20,120,1176,201245,201639,20,1
0021400294,0,1610612764,WAS,7,11,0.389,21,52,16,19,93,0.366,66,0.349,27,0.407,21,0.667,20,93,1188,1151,201637,-8,0
0021400294,1,1610612738,BOS,13,6,0.684,20,49,9,15,88,0.409,71,0.394,17,0.471,26,0.808,21,101,1188,1151,201637,8,1
0021400295,0,1610612743,DEN,13,6,0.684,25,52,16,14,93,0.366,58,0.484,35,0.171,13,0.769,22,84,1195,2003,201246,-12,0
