game_id,home_flag,team_id,abb,wins,loss,wl%,asts,rebs,orebs,tovs,fga,fg%,2pa,2p%,3pa,3p%,fta,ft%,pfs,pts,ref1,ref2,ref3,net_score,won
0021700823,1,1610612745,HOU,29,26,0.527,26,48,11,11,86,0.5,45,0.534,41,0.463,34,0.735,16,130,1179,202058,1627962,26,1
0021700824,0,1610612766,CHA,23,32,0.418,17,33,5,7,85,0.412,61,0.427,24,0.375,19,0.789,18,94,1193,2001,200832,-12,0
0021700824,1,1610612762,UTA,27,28,0.491,29,49,7,12,84,0.488,55,0.563,29,0.345,17,0.824,17,106,1193,2001,200832,12,1
0021700825,0,1610612757,POR,17,37,0.315,18,45,9,11,88,0.489,53,0.529,35,0.429,18,0.944,21,118,2882,201638,202053,18,1
0021700825,1,1610612758,SAC,31,25,0.554,25,43,12,12,90,0.422,67,0.433,23,0.391,21,0.714,19,100,2882,201638,202053,-18,0
0021700826,0,1610612740,NOP,29,26,0.527,23,59,14,15,106,0.491,82,0.525,24,0.375,39,0.641,18,138,2530,202049,1627964,10,1
0021700826,1,1610612751,BKN,19,38,0.333,30,60,18,15,114,0.377,55,0.4,59,0.356,22,0.955,30,128,2530,202049,1627964,-10,0
0021700827,0,1610612749,MIL,18,37,0.327,28,41,8,12,82,0.524,57,0.596,25,0.36,20,0.8,16,111,1188,200834,1626300,7,1
0021700827,1,1610612753,ORL,31,24,0.564,23,41,10,12,83,0.446,53,0.547,30,0.267,26,0.846,14,104,1188,200834,1626300,-7,0
0021700828,0,1610612746,LAC,28,25,0.528,20,53,11,16,88,0.432,56,0.536,32,0.25,23,0.609,16,98,1155,2003,101283,-14,0
0021700828,1,1610612755,PHI,28,26,0.519,32,45,6,12,90,0.478,57,0.527,33,0.394,17,0.765,18,112,1155,2003,101283,14,1
0021700829,0,1610612764,WAS,19,36,0.345,31,41,6,13,82,0.463,44,0.568,38,0.342,14,0.857,17,101,1174,202026,203592,11,1
0021700829,1,1610612741,CHI,32,24,0.571,23,45,9,14,80,0.425,48,0.521,32,0.281,16,0.813,16,90,1174,202026,203592,-11,0
0021700830,0,1610612747,LAL,18,38,0.321,29,37,9,17,84,0.548,50,0.6,34,0.471,22,0.682,25,123,2529,201640,1626301,-7,0
0021700830,1,1610612742,DAL,23,32,0.418,32,40,10,9,89,0.539,62,0.58,27,0.444,27,0.815,21,130,2529,201640,1626301,7,1
0021700831,0,1610612759,SAS,43,13,0.768,30,34,11,10,94,0.457,67,0.567,27,0.185,19,0.737,13,105,1830,2002,201246,-17,0
0021700831,1,1610612744,GSW,35,22,0.614,35,44,11,16,85,0.565,58,0.621,27,0.444,15,0.933,18,122,1830,2002,201246,17,1
0021700832,0,1610612743,DEN,30,26,0.536,20,37,6,13,88,0.511,59,0.542,29,0.448,22,0.909,23,123,101284,201245,203177,10,1
0021700832,1,1610612756,PHX,18,39,0.316,24,36,8,15,84,0.548,65,0.601,19,0.368,25,0.56,24,113,101284,201245,203177,-10,0
0021700833,0,1610612761,TOR,23,33,0.411,35,40,6,12,87,0.563,50,0.62,37,0.486,10,0.7,24,123,1204,1662,2004,20,1
0021700833,1,1610612766,CHA,39,16,0.709,26,42,11,13,89,0.427,66,0.424,23,0.435,23,0.739,13,103,1204,1662,2004,-20,0
0021700834,0,1610612765,DET,18,39,0.316,30,40,12,15,83,0.458,50,0.5,33,0.394,33,0.788,28,115,1193,1363,203591,-3,0
0021700834,1,1610612737,ATL,27,28,0.491,27,35,4,13,78,0.487,49,0.571,29,0.345,37,0.865,26,118,1193,1363,203591,3,1
0021700835,0,1610612739,CLE,40,18,0.69,22,41,5,11,84,0.536,54,0.538,30,0.533,20,0.75,20,121,1198,2534,2715,22,1
0021700835,1,1610612738,BOS,33,22,0.6,22,43,13,14,89,0.404,51,0.509,38,0.263,22,0.773,14,99,1198,2534,2715,-22,0
0021700836,0,1610612752,NYK,23,34,0.404,27,45,12,11,93,0.441,58,0.552,35,0.257,25,0.88,18,113,202035,202041,202058,-8,0
0021700836,1,1610612754,IND,32,25,0.561,27,54,16,13,94,0.5,66,0.53,28,0.429,22,0.682,16,121,202035,202041,202058,8,1
0021700837,0,1610612742,DAL,42,13,0.764,26,52,12,14,93,0.409,62,0.452,31,0.323,16,0.688,25,97,1148,200832,204058,-7,0
0021700837,1,1610612745,HOU,18,39,0.316,15,42,2,9,78,0.436,33,0.636,45,0.289,33,0.697,18,104,1148,200832,204058,7,1
0021700838,0,1610612758,SAC,35,24,0.593,17,43,15,18,88,0.477,63,0.508,25,0.4,17,0.706,23,106,1155,1199,2005,-5,0
0021700838,1,1610612750,MIN,17,38,0.309,29,37,8,16,74,0.5,50,0.56,24,0.375,32,0.875,17,111,1155,1199,2005,5,1
0021700839,0,1610612763,MEM,18,37,0.327,21,47,12,17,82,0.39,54,0.481,28,0.214,24,0.917,32,92,2882,201638,1627962,-18,0
0021700839,1,1610612760,OKC,32,25,0.561,21,38,9,9,77,0.442,40,0.451,37,0.432,40,0.65,23,110,2882,201638,1627962,18,1
0021700840,0,1610612762,UTA,31,26,0.544,23,58,16,13,88,0.466,62,0.452,26,0.5,22,0.909,22,115,2148,2714,202056,19,1
0021700840,1,1610612757,POR,28,28,0.5,16,37,6,13,81,0.407,56,0.428,25,0.36,25,0.84,22,96,2148,2714,202056,-19,0
0021700841,0,1610612740,NOP,30,26,0.536,31,53,10,11,100,0.44,66,0.454,34,0.412,16,1.0,25,118,1195,202026,1626300,15,1
0021700841,1,1610612765,DET,27,29,0.482,18,54,14,14,95,0.368,60,0.433,35,0.257,32,0.75,19,103,1195,202026,1626300,-15,0
0021700842,0,1610612752,NYK,29,25,0.537,16,33,7,19,79,0.392,55,0.454,24,0.25,28,0.857,22,92,2004,2530,203592,-16,0
